steps: 30, adversary: RedMeanderAgent, mean: -5.6366, standard deviation 1.3188023656635133
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.191.192/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.191.199'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.191.202'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.191.194'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.191.204'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.191.193'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.191.193'), ('Remove Enterprise1', 'PrivilegeEscalate User3'), ('Analyse User4', 'DiscoverNetworkServices 10.0.241.157'), ('Restore User3', 'ExploitRemoteService 10.0.191.199'), ('Analyse User1', 'ExploitRemoteService 10.0.191.202'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.241.154'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.191.194'), ('Analyse User1', 'ExploitRemoteService 10.0.191.204'), ('Analyse User4', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.241.157'), ('Analyse User1', 'ExploitRemoteService 10.0.191.194'), ('Analyse User1', 'ExploitRemoteService 10.0.191.194'), ('Analyse User1', 'ExploitRemoteService 10.0.241.154'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.191.194'), ('Analyse User1', 'ExploitRemoteService 10.0.241.154'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.191.194'), ('Restore User2', 'PrivilegeEscalate User2'), ('Analyse User1', 'ExploitRemoteService 10.0.191.194'), ('Analyse User1', 'ExploitRemoteService 10.0.241.154'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.241.157'), ('Analyse User1', 'ExploitRemoteService 10.0.241.154'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1')], total reward: -5.800000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.182.112/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.182.117'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.182.125'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.182.114'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.182.113'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.182.121'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.182.125'), ('Remove Enterprise1', 'PrivilegeEscalate User3'), ('Analyse User4', 'DiscoverNetworkServices 10.0.88.247'), ('Restore User3', 'ExploitRemoteService 10.0.182.121'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.88.248'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.88.247'), ('Analyse User4', 'ExploitRemoteService 10.0.182.117'), ('Analyse User4', 'ExploitRemoteService 10.0.182.114'), ('Analyse User1', 'ExploitRemoteService 10.0.182.113'), ('Analyse User4', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.88.248'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.88.247'), ('Analyse User1', 'ExploitRemoteService 10.0.88.247'), ('Analyse User1', 'ExploitRemoteService 10.0.88.248'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.182.114'), ('Analyse User1', 'ExploitRemoteService 10.0.88.248'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.182.114'), ('Restore User2', 'PrivilegeEscalate User2'), ('Analyse User1', 'ExploitRemoteService 10.0.88.247'), ('Analyse User1', 'ExploitRemoteService 10.0.88.248'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.88.248'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.88.247')], total reward: -4.7
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.94.80/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.94.81'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.94.93'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.94.87'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.94.94'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.94.86'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.94.93'), ('Remove Enterprise1', 'PrivilegeEscalate User4'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.195.6'), ('Restore User4', 'ExploitRemoteService 10.0.195.6'), ('Analyse User1', 'ExploitRemoteService 10.0.94.86'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.94.81'), ('Remove Enterprise1', 'PrivilegeEscalate User3'), ('Restore User3', 'ExploitRemoteService 10.0.94.86'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.94.87'), ('Analyse User1', 'ExploitRemoteService 10.0.195.6'), ('Analyse User1', 'ExploitRemoteService 10.0.94.94'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Remove Enterprise1', 'DiscoverNetworkServices 10.0.195.7'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.195.7'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.94.86'), ('Analyse User1', 'ExploitRemoteService 10.0.195.6'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Restore User1', 'ExploitRemoteService 10.0.195.7'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.195.6'), ('Analyse User1', 'ExploitRemoteService 10.0.195.7'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.195.6'), ('Analyse User1', 'ExploitRemoteService 10.0.195.6'), ('Analyse User1', 'ExploitRemoteService 10.0.195.7')], total reward: -5.100000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.219.208/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.219.209'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.219.220'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.219.216'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.219.218'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.219.214'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.219.214'), ('Remove Enterprise1', 'PrivilegeEscalate User3'), ('Analyse User4', 'DiscoverNetworkServices 10.0.7.26'), ('Restore User3', 'ExploitRemoteService 10.0.7.26'), ('Analyse User1', 'ExploitRemoteService 10.0.7.26'), ('Analyse User1', 'ExploitRemoteService 10.0.219.216'), ('Analyse User4', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.7.26'), ('Analyse User1', 'ExploitRemoteService 10.0.219.218'), ('DecoyVsftpd User4', 'PrivilegeEscalate User2'), ('Restore User2', 'DiscoverNetworkServices 10.0.7.30'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.7.26'), ('Analyse User4', 'ExploitRemoteService 10.0.7.30'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.7.30'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.219.220'), ('Analyse User1', 'ExploitRemoteService 10.0.7.30'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.7.26'), ('Analyse User1', 'ExploitRemoteService 10.0.7.26'), ('Analyse User1', 'ExploitRemoteService 10.0.219.209'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'ExploitRemoteService 10.0.7.26'), ('Analyse User1', 'ExploitRemoteService 10.0.7.26'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0')], total reward: -5.700000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.152.64/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.152.68'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.152.78'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.152.75'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.152.69'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.152.76'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.152.75'), ('Remove Enterprise1', 'PrivilegeEscalate User4'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.208.76'), ('Restore User4', 'ExploitRemoteService 10.0.152.76'), ('Analyse User1', 'ExploitRemoteService 10.0.152.69'), ('Analyse Enterprise2', 'PrivilegeEscalate User3'), ('Restore User3', 'ExploitRemoteService 10.0.152.78'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.208.75'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.152.68'), ('Analyse User1', 'ExploitRemoteService 10.0.208.76'), ('Analyse User1', 'ExploitRemoteService 10.0.208.76'), ('Analyse User1', 'ExploitRemoteService 10.0.152.68'), ('Analyse User1', 'ExploitRemoteService 10.0.152.68'), ('Analyse User1', 'ExploitRemoteService 10.0.208.76'), ('Analyse User1', 'ExploitRemoteService 10.0.152.68'), ('Restore User2', 'PrivilegeEscalate User2'), ('Analyse User1', 'ExploitRemoteService 10.0.208.76'), ('Analyse User1', 'ExploitRemoteService 10.0.152.68'), ('Analyse User1', 'ExploitRemoteService 10.0.208.76'), ('Analyse User1', 'ExploitRemoteService 10.0.152.68'), ('Analyse User1', 'ExploitRemoteService 10.0.208.76'), ('Analyse User1', 'ExploitRemoteService 10.0.208.75')], total reward: -4.5
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.177.112/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.177.121'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.177.126'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.177.113'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.177.118'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.177.125'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.177.126'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.177.126'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.177.118'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.177.113'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.177.113'), ('Remove Enterprise1', 'PrivilegeEscalate User3'), ('Restore User3', 'DiscoverNetworkServices 10.0.118.165'), ('Analyse User1', 'ExploitRemoteService 10.0.177.126'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.118.165'), ('Analyse User1', 'ExploitRemoteService 10.0.118.165'), ('Analyse User1', 'ExploitRemoteService 10.0.118.165'), ('Analyse User1', 'ExploitRemoteService 10.0.118.165'), ('Analyse User1', 'ExploitRemoteService 10.0.118.165'), ('Analyse User1', 'ExploitRemoteService 10.0.177.126'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.177.126'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.177.125'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.118.163'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.118.163'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User1', 'ExploitRemoteService 10.0.177.126'), ('Analyse User1', 'ExploitRemoteService 10.0.177.121'), ('Analyse User4', 'PrivilegeEscalate User4')], total reward: -4.6
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.185.240/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.185.243'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.185.248'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.185.244'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.185.241'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.185.249'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.185.244'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.185.243'), ('Remove Enterprise1', 'PrivilegeEscalate User4'), ('Remove Enterprise1', 'DiscoverNetworkServices 10.0.241.108'), ('Analyse User1', 'ExploitRemoteService 10.0.185.241'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.241.101'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.241.108'), ('Analyse User4', 'ExploitRemoteService 10.0.241.108'), ('Restore User4', 'ExploitRemoteService 10.0.241.108'), ('Analyse User4', 'ExploitRemoteService 10.0.241.101'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.241.108'), ('Analyse User4', 'ExploitRemoteService 10.0.241.108'), ('Analyse User4', 'ExploitRemoteService 10.0.241.101'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.241.108'), ('Analyse User4', 'ExploitRemoteService 10.0.185.249'), ('Analyse User4', 'ExploitRemoteService 10.0.185.244'), ('Analyse User1', 'ExploitRemoteService 10.0.241.101'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.241.108'), ('Analyse User1', 'ExploitRemoteService 10.0.241.108'), ('Analyse User1', 'ExploitRemoteService 10.0.241.101'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User1', 'ExploitRemoteService 10.0.241.101')], total reward: -3.9000000000000004
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.17.128/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.17.131'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.17.134'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.17.129'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.17.135'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.17.132'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.17.134'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Remove Enterprise1', 'DiscoverNetworkServices 10.0.23.173'), ('Restore User1', 'ExploitRemoteService 10.0.17.135'), ('Analyse User1', 'ExploitRemoteService 10.0.17.131'), ('Analyse User4', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.23.167'), ('Analyse User1', 'ExploitRemoteService 10.0.23.167'), ('Analyse User1', 'ExploitRemoteService 10.0.17.132'), ('Analyse Enterprise1', 'PrivilegeEscalate User3'), ('Restore User3', 'ExploitRemoteService 10.0.17.129'), ('Analyse User1', 'ExploitRemoteService 10.0.23.167'), ('Analyse User1', 'ExploitRemoteService 10.0.17.129'), ('Restore User2', 'PrivilegeEscalate User2'), ('Analyse User1', 'ExploitRemoteService 10.0.23.173'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.23.173'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.23.173'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.17.129'), ('Analyse User1', 'ExploitRemoteService 10.0.23.167'), ('Analyse User1', 'ExploitRemoteService 10.0.23.167'), ('Analyse User1', 'ExploitRemoteService 10.0.17.129'), ('Analyse User1', 'ExploitRemoteService 10.0.17.129'), ('Analyse User1', 'ExploitRemoteService 10.0.23.173')], total reward: -4.800000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.176.32/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.176.33'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.176.39'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.176.38'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.176.36'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.176.46'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.176.46'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.176.46'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.176.36'), ('Remove Enterprise1', 'PrivilegeEscalate User4'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.66.151'), ('Restore User4', 'ExploitRemoteService 10.0.176.33'), ('Analyse User1', 'ExploitRemoteService 10.0.176.46'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.66.151'), ('Analyse User1', 'ExploitRemoteService 10.0.176.38'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.66.153'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.66.153'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.176.39'), ('Analyse Enterprise1', 'PrivilegeEscalate User3'), ('Restore User3', 'ExploitRemoteService 10.0.66.151'), ('Analyse User1', 'ExploitRemoteService 10.0.66.153'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.66.151'), ('Analyse User1', 'ExploitRemoteService 10.0.66.151'), ('Analyse User1', 'ExploitRemoteService 10.0.66.151'), ('Analyse User1', 'ExploitRemoteService 10.0.66.153'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.176.46'), ('Analyse User1', 'ExploitRemoteService 10.0.66.151'), ('Analyse User1', 'ExploitRemoteService 10.0.176.46')], total reward: -3.6000000000000005
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.212.160/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.212.167'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.212.170'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.212.162'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.212.173'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.212.164'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.212.164'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.212.170'), ('Remove Enterprise1', 'PrivilegeEscalate User4'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.129.19'), ('Restore User4', 'ExploitRemoteService 10.0.129.19'), ('Analyse User1', 'ExploitRemoteService 10.0.212.167'), ('Analyse Enterprise2', 'PrivilegeEscalate User3'), ('Restore User3', 'ExploitRemoteService 10.0.212.162'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.129.18'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.129.18'), ('Analyse User1', 'ExploitRemoteService 10.0.129.19'), ('Analyse User1', 'ExploitRemoteService 10.0.129.19'), ('Analyse User1', 'ExploitRemoteService 10.0.129.19'), ('Analyse User1', 'ExploitRemoteService 10.0.212.173'), ('Analyse User1', 'ExploitRemoteService 10.0.212.173'), ('Analyse User1', 'ExploitRemoteService 10.0.129.19'), ('Analyse User1', 'ExploitRemoteService 10.0.129.18'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.129.19'), ('Analyse User1', 'ExploitRemoteService 10.0.129.18'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.212.173'), ('Analyse User1', 'ExploitRemoteService 10.0.129.18'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1')], total reward: -4.700000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.156.32/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.156.43'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.156.40'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.156.35'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.156.33'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.156.36'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.156.33'), ('Remove Enterprise1', 'PrivilegeEscalate User3'), ('Analyse User4', 'DiscoverNetworkServices 10.0.63.19'), ('Restore User3', 'ExploitRemoteService 10.0.156.35'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.63.22'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.156.40'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.156.40'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.156.43'), ('Analyse User1', 'ExploitRemoteService 10.0.63.22'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User1', 'ExploitRemoteService 10.0.156.40'), ('Restore User2', 'PrivilegeEscalate User2'), ('Analyse User1', 'ExploitRemoteService 10.0.63.22'), ('Analyse User1', 'ExploitRemoteService 10.0.156.36'), ('Analyse User4', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.63.22'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User1', 'ExploitRemoteService 10.0.156.40'), ('Restore User2', 'PrivilegeEscalate User2'), ('Analyse User1', 'ExploitRemoteService 10.0.156.40'), ('Analyse User1', 'ExploitRemoteService 10.0.63.19'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0')], total reward: -9.799999999999999
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.176.64/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.176.66'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.176.68'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.176.76'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.176.78'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.176.72'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.176.76'), ('Remove Enterprise1', 'PrivilegeEscalate User3'), ('Analyse User4', 'DiscoverNetworkServices 10.0.41.195'), ('Restore User3', 'ExploitRemoteService 10.0.176.72'), ('Analyse User1', 'ExploitRemoteService 10.0.176.68'), ('Analyse User4', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.176.78'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.41.203'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.176.66'), ('Restore User2', 'PrivilegeEscalate User2'), ('Analyse User1', 'ExploitRemoteService 10.0.41.203'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.41.203'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.176.66'), ('Analyse User1', 'ExploitRemoteService 10.0.41.203'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.41.203'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.41.195'), ('Analyse User1', 'ExploitRemoteService 10.0.41.195'), ('Analyse User1', 'ExploitRemoteService 10.0.41.195'), ('Analyse User1', 'ExploitRemoteService 10.0.41.195'), ('Analyse User1', 'ExploitRemoteService 10.0.41.195'), ('Analyse User1', 'ExploitRemoteService 10.0.176.66'), ('Analyse User1', 'ExploitRemoteService 10.0.41.203')], total reward: -4.700000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.227.0/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.227.6'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.227.2'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.227.12'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.227.9'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.227.11'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.227.12'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.227.2'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.227.6'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Remove Enterprise1', 'DiscoverNetworkServices 10.0.42.139'), ('Restore User1', 'ExploitRemoteService 10.0.42.139'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.227.2'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.227.2'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.227.9'), ('Remove Enterprise1', 'PrivilegeEscalate User3'), ('Restore User3', 'DiscoverNetworkServices 10.0.42.134'), ('Analyse User1', 'ExploitRemoteService 10.0.227.2'), ('Analyse User1', 'ExploitRemoteService 10.0.227.11'), ('Analyse User4', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.227.2'), ('Analyse User1', 'ExploitRemoteService 10.0.42.134'), ('Analyse User1', 'ExploitRemoteService 10.0.42.139'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.227.2'), ('Restore User2', 'PrivilegeEscalate User2'), ('Analyse User1', 'ExploitRemoteService 10.0.42.139'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.42.139'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.227.2'), ('Analyse User1', 'ExploitRemoteService 10.0.42.139')], total reward: -4.7
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.144.80/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.144.84'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.144.89'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.144.92'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.144.86'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.144.83'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.144.83'), ('Remove Enterprise1', 'PrivilegeEscalate User2'), ('DecoyVsftpd User4', 'DiscoverNetworkServices 10.0.106.226'), ('Restore User2', 'ExploitRemoteService 10.0.144.86'), ('Analyse User1', 'ExploitRemoteService 10.0.106.226'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.144.84'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'ExploitRemoteService 10.0.144.92'), ('Analyse User4', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.106.225'), ('Analyse User1', 'ExploitRemoteService 10.0.106.225'), ('Analyse User1', 'ExploitRemoteService 10.0.106.226'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.144.89'), ('Analyse Enterprise1', 'PrivilegeEscalate User3'), ('Restore User3', 'ExploitRemoteService 10.0.106.225'), ('Analyse User1', 'ExploitRemoteService 10.0.106.226'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.106.225'), ('Analyse User1', 'ExploitRemoteService 10.0.106.225'), ('Analyse User1', 'ExploitRemoteService 10.0.106.226'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.106.225'), ('Analyse User1', 'ExploitRemoteService 10.0.106.226'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.106.226'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.106.226')], total reward: -4.9
