steps: 30, adversary: B_lineAgent, mean: -4.4346, standard deviation 2.402310124428968
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.214.176/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.214.187'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.214.187'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Analyse User2', 'DiscoverNetworkServices 10.0.120.158'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.214.187'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.214.187'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.214.187'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.214.187'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Restore Enterprise1', 'DiscoverRemoteSystems 10.0.120.144/28'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.120.155'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.155'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Restore Enterprise1', 'DiscoverRemoteSystems 10.0.120.144/28'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.120.155')], total reward: -6.799999999999999
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.215.96/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.215.108'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.215.108'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.215.108'), ('Analyse User2', 'ExploitRemoteService 10.0.215.108'), ('Analyse User2', 'ExploitRemoteService 10.0.215.108'), ('Analyse User2', 'ExploitRemoteService 10.0.215.108'), ('Analyse User2', 'ExploitRemoteService 10.0.215.108'), ('Analyse User2', 'ExploitRemoteService 10.0.215.108'), ('Analyse User2', 'ExploitRemoteService 10.0.215.108'), ('Analyse User2', 'ExploitRemoteService 10.0.215.108'), ('Analyse User2', 'ExploitRemoteService 10.0.215.108'), ('Analyse User2', 'ExploitRemoteService 10.0.215.108'), ('Analyse User2', 'ExploitRemoteService 10.0.215.108'), ('Analyse User2', 'ExploitRemoteService 10.0.215.108'), ('Analyse User2', 'ExploitRemoteService 10.0.215.108'), ('Analyse User2', 'ExploitRemoteService 10.0.215.108'), ('Analyse User2', 'ExploitRemoteService 10.0.215.108'), ('Analyse User2', 'ExploitRemoteService 10.0.215.108'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Analyse User2', 'DiscoverNetworkServices 10.0.83.198'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.83.198'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.215.108'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.215.108'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.215.108'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.215.108'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.215.108'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.83.198'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.83.198')], total reward: -1.2
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.187.16/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.187.27'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.187.27'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.187.27'), ('Analyse User2', 'ExploitRemoteService 10.0.187.27'), ('Analyse User2', 'ExploitRemoteService 10.0.187.27'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Analyse User2', 'DiscoverNetworkServices 10.0.78.81'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.78.81'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.187.27'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.187.27'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.187.27'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.187.27'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.187.27'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.187.27'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.187.27'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.187.27'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.187.27'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.187.27'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.187.27'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.187.27'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.187.27'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.78.81'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.78.81'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.187.27'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.187.27'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.187.27'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.187.27'), ('Analyse User2', 'PrivilegeEscalate User2')], total reward: -2.400000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.85.96/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.85.110'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.85.110'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User4'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.247.154'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.247.154'), ('DecoyVsftpd User3', 'ExploitRemoteService 10.0.85.110'), ('Analyse User1', 'PrivilegeEscalate User4'), ('DecoySSHD User3', 'DiscoverNetworkServices 10.0.247.154'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.247.154'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.85.110'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.247.154'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.247.154'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.85.110'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User4'), ('Remove User4', 'DiscoverNetworkServices 10.0.247.154'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.247.154'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.85.110'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.247.154'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.247.154'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.85.110'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.247.154'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.247.154'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.85.110'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.247.154'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.247.154')], total reward: -2.700000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.111.128/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.111.137'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.111.137'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.111.137'), ('Analyse User2', 'ExploitRemoteService 10.0.111.137'), ('Analyse User2', 'ExploitRemoteService 10.0.111.137'), ('Analyse User2', 'ExploitRemoteService 10.0.111.137'), ('Analyse User2', 'ExploitRemoteService 10.0.111.137'), ('Analyse User2', 'ExploitRemoteService 10.0.111.137'), ('Analyse User2', 'ExploitRemoteService 10.0.111.137'), ('Analyse User2', 'ExploitRemoteService 10.0.111.137'), ('Analyse User2', 'ExploitRemoteService 10.0.111.137'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Analyse User2', 'DiscoverNetworkServices 10.0.133.3'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.133.3'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.111.137'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.111.137'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.111.137'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.111.137'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.111.137'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.133.3'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.133.3'), ('DecoyFemitter Enterprise2', 'PrivilegeEscalate Enterprise1'), ('Restore Enterprise1', 'DiscoverRemoteSystems 10.0.133.0/28'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.133.9'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.133.9'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.133.3'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.111.137'), ('Analyse User2', 'ExploitRemoteService 10.0.111.137')], total reward: -3.9000000000000004
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.76.144/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.76.156'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.76.156'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.76.156'), ('Analyse User2', 'ExploitRemoteService 10.0.76.156'), ('Analyse User2', 'ExploitRemoteService 10.0.76.156'), ('Analyse User2', 'ExploitRemoteService 10.0.76.156'), ('Analyse User2', 'ExploitRemoteService 10.0.76.156'), ('Analyse User2', 'ExploitRemoteService 10.0.76.156'), ('Analyse User2', 'ExploitRemoteService 10.0.76.156'), ('Analyse User2', 'ExploitRemoteService 10.0.76.156'), ('Analyse User2', 'ExploitRemoteService 10.0.76.156'), ('Analyse User2', 'ExploitRemoteService 10.0.76.156'), ('Analyse User2', 'ExploitRemoteService 10.0.76.156'), ('Analyse User2', 'ExploitRemoteService 10.0.76.156'), ('Analyse User2', 'ExploitRemoteService 10.0.76.156'), ('Analyse User2', 'ExploitRemoteService 10.0.76.156'), ('Analyse User2', 'ExploitRemoteService 10.0.76.156'), ('Analyse User2', 'ExploitRemoteService 10.0.76.156'), ('Analyse User2', 'ExploitRemoteService 10.0.76.156'), ('Analyse User2', 'ExploitRemoteService 10.0.76.156'), ('Analyse User2', 'ExploitRemoteService 10.0.76.156'), ('Analyse User2', 'ExploitRemoteService 10.0.76.156'), ('Analyse User2', 'ExploitRemoteService 10.0.76.156'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Analyse User2', 'DiscoverNetworkServices 10.0.96.218'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.96.218'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.76.156'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.76.156'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.76.156')], total reward: -0.6
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.24.240/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.24.252'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.24.252'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User4'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.5.59'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.5.59'), ('DecoyVsftpd User3', 'ExploitRemoteService 10.0.24.252'), ('Analyse User1', 'PrivilegeEscalate User4'), ('DecoySSHD User3', 'DiscoverNetworkServices 10.0.5.59'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.5.59'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.24.252'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.5.59'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.5.59'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.24.252'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.5.59'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.5.59'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise0'), ('Restore Enterprise0', 'DiscoverRemoteSystems 10.0.5.48/28'), ('Analyse User2', 'DiscoverNetworkServices 10.0.5.50'), ('Analyse User1', 'ExploitRemoteService 10.0.5.50'), ('Analyse User1', 'ExploitRemoteService 10.0.5.59'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.24.252'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User4'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.5.59'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.5.59'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.24.252'), ('Remove User4', 'PrivilegeEscalate User4'), ('Analyse User1', 'DiscoverNetworkServices 10.0.5.59')], total reward: -4.799999999999997
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.75.176/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.75.181'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.75.181'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User3'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.255.44'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.255.44'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.75.181'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.255.44'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.255.44'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.75.181'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.255.44'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.255.44'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.75.181'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.255.44'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.255.44'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.75.181'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.255.44'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.255.44'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise0'), ('Restore Enterprise0', 'DiscoverRemoteSystems 10.0.255.32/28'), ('Remove User4', 'DiscoverNetworkServices 10.0.255.36'), ('Analyse User1', 'ExploitRemoteService 10.0.255.36'), ('Analyse User1', 'ExploitRemoteService 10.0.255.44'), ('Analyse User1', 'PrivilegeEscalate Enterprise0'), ('Restore Enterprise0', 'DiscoverRemoteSystems 10.0.255.32/28'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.255.36')], total reward: -6.799999999999999
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.128.192/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.128.198'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.128.198'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Analyse User2', 'DiscoverNetworkServices 10.0.92.242'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.92.242'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.128.198'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.92.242'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.92.242'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.128.198'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.92.242'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.92.242'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.128.198'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.92.242'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.92.242'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Restore Enterprise1', 'DiscoverRemoteSystems 10.0.92.240/28'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.92.254'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.92.254'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.92.242'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.128.198'), ('Analyse User2', 'PrivilegeEscalate User1'), ('Analyse User2', 'DiscoverNetworkServices 10.0.92.242'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.92.242'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Restore Enterprise1', 'DiscoverRemoteSystems 10.0.92.240/28'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.92.254')], total reward: -6.799999999999997
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.166.224/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.166.232'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.166.232'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.166.232'), ('Analyse User2', 'ExploitRemoteService 10.0.166.232'), ('Analyse User2', 'ExploitRemoteService 10.0.166.232'), ('Analyse User2', 'ExploitRemoteService 10.0.166.232'), ('Analyse User2', 'ExploitRemoteService 10.0.166.232'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Analyse User2', 'DiscoverNetworkServices 10.0.71.138'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.71.138'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.166.232'), ('Analyse Enterprise1', 'PrivilegeEscalate User2'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.71.138'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.71.138'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.166.232'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.166.232'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.166.232'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.166.232'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.166.232'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.71.138'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.71.138'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.166.232'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.166.232'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.166.232'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.166.232'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.166.232'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.71.138')], total reward: -2.3000000000000007
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.127.144/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.127.153'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.127.153'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Analyse User2', 'DiscoverNetworkServices 10.0.93.1'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.93.1'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.127.153'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.93.1'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.93.1'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.127.153'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.93.1'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.93.1'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.127.153'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.93.1'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.93.1'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.127.153'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.93.1'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.93.1'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.127.153'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.93.1'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.93.1'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.127.153'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.93.1'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.93.1')], total reward: -2.800000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.74.208/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.74.220'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.74.220'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User4'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.183.215'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.183.215'), ('DecoyVsftpd User3', 'ExploitRemoteService 10.0.74.220'), ('Analyse User1', 'PrivilegeEscalate User4'), ('DecoySSHD User3', 'DiscoverNetworkServices 10.0.183.215'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.183.215'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.74.220'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.183.215'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.183.215'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.74.220'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.183.215'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.183.215'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise0'), ('Restore Enterprise0', 'DiscoverRemoteSystems 10.0.183.208/28'), ('Analyse User2', 'DiscoverNetworkServices 10.0.183.222'), ('Analyse User1', 'ExploitRemoteService 10.0.183.222'), ('Analyse User1', 'ExploitRemoteService 10.0.183.215'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.74.220'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User4'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.183.215'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.183.215'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.74.220'), ('Remove User4', 'PrivilegeEscalate User4'), ('Analyse User1', 'DiscoverNetworkServices 10.0.183.215')], total reward: -4.799999999999997
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.119.144/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.119.158'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.119.158'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Analyse User2', 'DiscoverNetworkServices 10.0.118.114'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.118.114'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.119.158'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.118.114'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.118.114'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.119.158'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.118.114'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.118.114'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.119.158'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.118.114'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.118.114'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.119.158'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.118.114'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.118.114'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Restore Enterprise1', 'DiscoverRemoteSystems 10.0.118.112/28'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.118.126'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.118.126'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise2'), ('Restore Enterprise2', 'DiscoverNetworkServices 10.0.24.146'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.119.158'), ('Analyse User2', 'ExploitRemoteService 10.0.119.158')], total reward: -7.799999999999999
